,reaction_id,description,EC_number,reaction_elemental_balance,new_reaction_enter_db,reaction_equation,reaction,reaction_formula,old_database_dG0prime (kcal/mol),old_database_reaction_type,old_database_elemental_balance,Jankowski_drG0_prime(kcal/mol)_pH7_I0_1M,Jankowski_SE(dGr)(kcal/mol),Jankowski_Reason,pH_7.0_dG0_prime (kJ/mol),pH_7.0_dG0_prime (kcal/mol),pH_7.0_dG0_std (kJ/mol),pH_7.0_dG0_std (kcal/mol),pH_7.0_sqrt_Sigma (kJ/mol),dG_cannot_estimate_by_component_contribution,pH_7.0_dG_prime_lo (kJ/mol),pH_7.0_dG_prime_up (kJ/mol),rxntype_curated,rxntype_from_dG,reaction_type,lower_bound (mmol/gDW h),upper_bound (mmol/gDW h),specific_activity,reversed_specific_activity
317,R00488,N-Acetyl-L-aspartate amidohydrolase,3.5.1.15,All balanced,1,N-Acetyl-L-aspartate + H2O <=> Acetate + L-Aspartate,C01042 + C00001 <=> C00033 + C00049,C6H9NO5 + H2O <=> C2H4O2 + C4H7NO4,-2.9,0.0,All balanced,-2.003,0.984391,0,-12.12049511,-2.89687105426066,2.450817066008,0.585759337,2.450814362,0,-74.90510609,10.71027252,0.0,1,0,0,1000,1.866490383213733,0.03353673937580222
318,R00489,L-aspartate 1-carboxy-lyase (beta-alanine-forming),4.1.1.11;4.1.1.15,All balanced,1,L-Aspartate <=> beta-Alanine + CO2,C00049 <=> C00099 + C00011,C4H7NO4 <=> C3H7NO2 + CO2,-18.6,0.0,All balanced,-3.09,0.5417,0,-20.99615184,-5.01820626667104,6.04365754288,1.44446882,6.043650871,0,-83.78076283,1.834615789,,1,1,-1000,1000,9.98591651075505,0.04817216033060115
319,R00490,L-aspartate ammonia-lyase (fumarate-forming),4.3.1.1,All balanced,1,L-Aspartate <=> Fumarate + Ammonia,C00049 <=> C00122 + C00014,C4H7NO4 <=> C4H4O4 + NH3,11.0,1.0,All balanced,3.08,0.885545,0,13.93481908,3.33050536903448,0.48347189012,0.115552555,0.483471356,0,-48.84979191,36.76558671,,1,1,-1000,1000,6.42737172842055,1716.615959952475
320,R00491,aspartate racemase,5.1.1.13,All balanced,1,L-Aspartate <=> D-Aspartate,C00049 <=> C00402,C4H7NO4 <=> C4H7NO4,0.0,1.0,All balanced,0,2,0,4.949142666,1.18287479203,1.9852576874,0.474487975,1.985255496,0,-23.58931687,33.48760221,,1,1,-1000,1000,65.87245912633061,334.4651723048665
321,R00494,glutathione gamma-glutamylaminopeptidase,3.4.19.13,All balanced,1,Glutathione + H2O <=> Cys-Gly + L-Glutamate,C00051 + C00001 <=> C01419 + C00025,C10H17N3O6S + H2O <=> C5H10N2O3S + C5H9NO4,-157.0,0.0,All balanced,-0.463,0.848213,0,-3.308757671,-0.790812935915026,2.61323370348,0.624577845,2.613230819,0,-66.09336866,19.52200996,,1,1,-1000,1000,4.846828921317413,2.056427043618549
322,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming),6.3.2.3,All balanced,1,ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,C00002 + C00669 + C00037 <=> C00008 + C00009 + C00051,C10H16N5O13P3 + C8H14N2O5S + C2H5NO2 <=> C10H15N5O10P2 + H3PO4 + C10H17N3O6S,128.4,2.0,All balanced,-6.354,0.856942,0,-24.9591058,-5.9653760408348,2.511143731104,0.600177756,2.51114096,0,-110.5744844,60.65627282,,1,1,-1000,1000,1.157143562611024,2.783013578336118e-05
323,R00499,S-Succinylglutathione hydrolase,3.1.2.13,All balanced,1,S-Succinylglutathione + H2O <=> Glutathione + Succinate,C03174 + C00001 <=> C00051 + C00042,C14H21N3O9S + H2O <=> C10H17N3O6S + C4H6O4,-27.1,0.0,All balanced,-5.757,1.20727,0,-29.0713072,-6.9482168486432,2.71942391636,0.649957915,2.719420913,0,-91.85591819,-6.240539572,,0,0,0,1000,3149.999999999998,0.1283292472912307
324,R00501,UDP-alpha-D-galactose:NAD+ 6-oxidoreductase,1.1.1.-,All balanced,1,UDP-alpha-D-galactose + 2 NAD+ + H2O <=> UDP-D-galacturonate + 2 NADH + 2 H+,C00052 + 2 C00003 + C00001 <=> C00617 + 2 C00004 + 2 C00080,C15H24N2O17P2 + 2 C21H28N7O14P2 + H2O <=> C15H22N2O18P2 + 2 C21H29N7O14P2 + 2 H,-27.2,1.0,COPNS balanced. H (1.0),-4.583,2.15919,0,-16.93064022,-4.04652459642132,2.565500426512,0.613169318,2.565497596,0,-102.5460188,68.6847384,,1,1,-1000,1000,2.275448787378458,
325,R00502,UTP:alpha-D-galactose-1-phosphate uridylyltransferase,2.7.7.10;2.7.7.64,All balanced,1,UTP + alpha-D-Galactose 1-phosphate <=> Diphosphate + UDP-alpha-D-galactose,C00075 + C00446 <=> C00013 + C00052,C9H15N2O15P3 + C6H13O9P <=> H4P2O7 + C15H24N2O17P2,0.5,0.0,All balanced,1.07,0.746895,0,-2.826352902,-0.675515301695412,1.836287333904,0.438883206,1.836285305,0,-59.90327198,54.25056618,0.0,1,0,0,1000,15.58821214126164,26.87902901818735
326,R00503,UDP-alpha-D-galactose:D-glucose 4-beta-D-galactosyltransferase,2.4.1.22,All balanced,1,UDP-alpha-D-galactose + D-Glucose <=> UDP + Lactose,C00052 + C00031 <=> C00015 + C00243,C15H24N2O17P2 + C6H12O6 <=> C9H14N2O12P2 + C12H22O11,-15.2,1.0,All balanced,-1.7,0.632032,0,-9.981671657,-2.38567941605294,2.232897639296,0.533675344,2.232895174,0,-67.05859074,47.09524742,,1,1,-1000,1000,1.021954472728897,0.04249414766394517
327,R00504,UDP-alpha-D-galactose:UDP-N-acetyl-alpha-D-glucosamine galactose phosphotransferase,2.7.8.18,All balanced,1,UDP-alpha-D-galactose + UDP-N-acetyl-alpha-D-glucosamine <=> UMP + UDP-N-acetyl-6-(alpha-D-galactose-1-phospho)-alpha-D-glucosamine,C00052 + C00043 <=> C00105 + C04739,C15H24N2O17P2 + C17H27N3O17P2 <=> C9H13N2O9P + C23H38N3O25P3,1000000.0,1.0,All balanced,-4.5,0.23673,0,212.8040358,50.8614413804148,70710.7564576,16900.2764,70710.67838,1,0.0,0.0,,1,1,-1000,1000,0.0,0
328,R00505,UDP-alpha-D-galactopyranose furanomutase,5.4.99.9,All balanced,1,UDP-alpha-D-galactose <=> UDP-alpha-D-galactofuranose,C00052 <=> C03733,C15H24N2O17P2 <=> C15H24N2O17P2,2.1,1.0,All balanced,0.24,0.264698,0,4.776392526,1.14158647206916,1.825706198736,0.436354254,1.825704184,0,-23.76206701,33.31485207,,1,1,-1000,1000,3.616249127400997,5.527157352548228
329,R00507,3'-phosphoadenylyl-sulfate sulfohydrolase; 3'-phosphoadenylyl-sulfate nucleotidohydrolase,3.6.1.9;3.6.2.2,All balanced,1,"3'-Phosphoadenylyl sulfate + H2O <=> Sulfate + Adenosine 3',5'-bisphosphate",C00053 + C00001 <=> C00059 + C00054,C10H15N5O13P2S + H2O <=> H2SO4 + C10H15N5O10P2,-92.7,0.0,All balanced,-20.813,1.01359,0,-83.80350761,-20.0295411398357,5.702618464416,1.362958524,5.702612169,0,-146.5881186,-60.97273997,,0,0,0,1000,4.455923660605952,2.86092200519398e-15
330,R00508,3'-phospho-5'-adenylyl sulfate 3'-phosphohydrolase,3.1.3.7,All balanced,1,3'-Phosphoadenylyl sulfate + H2O <=> Adenylyl sulfate + Orthophosphate,C00053 + C00001 <=> C00224 + C00009,C10H15N5O13P2S + H2O <=> C10H14N5O10PS + H3PO4,-16.4,0.0,All balanced,-2.317,0.735634,0,-12.72460566,-3.04125710037396,5.851056311864,1.398436021,5.851049852,0,-75.50921665,10.10616197,,1,1,-1000,1000,0.0,0
331,R00509,ATP:adenylylsulfate 3'-phosphotransferase,2.7.1.25,All balanced,1,ATP + Adenylyl sulfate <=> ADP + 3'-Phosphoadenylyl sulfate,C00002 + C00224 <=> C00008 + C00053,C10H16N5O13P3 + C10H14N5O10PS <=> C10H15N5O10P2 + C10H15N5O13P2S,-11.9,1.0,All balanced,-4.5,0.23673,0,-13.67290946,-3.26790739839676,5.857041820928,1.399866592,5.857035356,0,-70.74982854,43.40400962,,1,1,-1000,1000,0.3892558999598144,0.0001979189247044486
332,R00510,Cytidine-5'-monophosphate phosphoribohydrolase,3.2.2.10,All balanced,1,CMP + H2O <=> Cytosine + D-Ribose 5-phosphate,C00055 + C00001 <=> C00380 + C00117,C9H14N3O8P + H2O <=> C4H5N3O + C5H11O8P,-8.4,0.0,All balanced,-0.733,0.964152,0,-12.47340193,-2.98121790168158,2.973262807344,0.710626866,2.973259525,0,-75.25801291,10.3573657,,1,1,-1000,1000,2.5,0.3834598040803013
333,R00511,cytidine-5'-monophosphate phosphohydrolase,3.1.3.5;3.1.3.91,All balanced,1,CMP + H2O <=> Cytidine + Orthophosphate,C00055 + C00001 <=> C00475 + C00009,C9H14N3O8P + H2O <=> C9H13N3O5 + H3PO4,-13.3,0.0,All balanced,-2.317,0.735634,0,-15.41065916,-3.68324000319496,2.760944744104,0.659881631,2.760941697,0,-78.19527014,7.420108476,,1,1,-1000,1000,0.0,0
334,R00512,ATP:CMP phosphotransferase,2.7.4.14;2.7.4.25,All balanced,1,ATP + CMP <=> ADP + CDP,C00002 + C00055 <=> C00008 + C00112,C10H16N5O13P3 + C9H14N3O8P <=> C10H15N5O10P2 + C9H15N3O11P2,1.7,1.0,All balanced,0,2,0,-3.214452208,-0.768273364425248,2.960141092984,0.707490701,2.960137826,0,-60.29137129,53.86246687,,1,1,-1000,1000,2.020556048086482,0.8444420675195425
335,R00513,ATP:cytidine 5'-phosphotransferase,2.7.1.48,All balanced,1,ATP + Cytidine <=> ADP + CMP,C00002 + C00475 <=> C00008 + C00055,C10H16N5O13P3 + C9H13N3O5 <=> C10H15N5O10P2 + C9H14N3O8P,-15.0,1.0,All balanced,-4.5,0.23673,0,-10.98685597,-2.62592449796582,2.767662603792,0.661487238,2.767659549,0,-68.06377505,46.09006311,,1,1,-1000,1000,0.0,0
336,R00514,CDP phosphohydrolase,3.6.1.5,All balanced,1,CDP + H2O <=> CMP + Orthophosphate,C00112 + C00001 <=> C00055 + C00009,C9H15N3O11P2 + H2O <=> C9H14N3O8P + H3PO4,-29.9,0.0,All balanced,-6.817,0.717554,0,-23.18306291,-5.54089113386746,2.976111404248,0.711307697,2.976108119,0,-85.9676739,-0.352295283,,0,0,0,1000,2.981218470250253,4.697374141525581e-05
337,R00515,CTP diphosphohydrolase (diphosphate-forming); CTP pyrophosphohydrolase,3.6.1.8;3.6.1.65,All balanced,1,CTP + H2O <=> CMP + Diphosphate,C00063 + C00001 <=> C00055 + C00013,C9H16N3O14P3 + H2O <=> C9H14N3O8P + H4P2O7,-37.4,0.0,All balanced,-8.243,0.748021,0,-33.33456689,-7.96716149411134,2.331321423512,0.557199193,2.331318851,0,-96.11917787,-10.50379925,,0,0,0,1000,4.894360763946204,5.129698285851658e-06
338,R00516,UTP:cytidine 5'-phosphotransferase,2.7.1.48,All balanced,1,UTP + Cytidine <=> UDP + CMP,C00075 + C00475 <=> C00015 + C00055,C9H15N2O15P3 + C9H13N3O5 <=> C9H14N2O12P2 + C9H14N3O8P,-15.0,1.0,All balanced,-4.5,0.23673,0,-8.640136415,-2.06504444400349,3.03710919968,0.72588652,3.037105847,0,-65.71705549,48.43678266,,1,1,-1000,1000,6.794153147498944,0.003796036773508953
339,R00517,GTP:cytidine 5'-phosphotransferase,2.7.1.48,All balanced,1,GTP + Cytidine <=> GDP + CMP,C00044 + C00475 <=> C00035 + C00055,C10H16N5O14P3 + C9H13N3O5 <=> C10H15N5O11P2 + C9H14N3O8P,-15.0,1.0,All balanced,-4.5,0.23673,0,-8.515054841,-2.03514919732805,3.054494317992,0.730041663,3.054490944,0,-65.59197392,48.56186424,,1,1,-1000,1000,0.0,0
340,R00518,ATP:formate phosphotransferase,2.7.2.6,All balanced,1,ATP + Formate <=> ADP + Formyl phosphate,C00002 + C00058 <=> C00008 + C02405,C10H16N5O13P3 + CH2O2 <=> C10H15N5O10P2 + CH3O5P,-3.6,1.0,All balanced,-1.1348,1.99406,0,-7.971493195,-1.90523470256417,4.508599297296,1.077581094,4.50859432,0,-65.04841227,49.10542588,,1,1,-1000,1000,0.0,0
341,R00519,formate:NAD+ oxidoreductase,1.2.1.2,All balanced,1,Formate + NAD+ <=> H+ + CO2 + NADH,C00058 + C00003 <=> C00080 + C00011 + C00004,CH2O2 + C21H28N7O14P2 <=> H + CO2 + C21H29N7O14P2,-14.4,0.0,COPNS balanced. H (-1.0),-3.09,1.26256,0,-14.09451596,-3.36867388153576,3.303402862872,0.789532233,3.3033992149999998,0,-71.17143504,42.98240311,0.0,1,0,0,1000,2.019956151657456,0.009065924711392087
342,R00521,Formyl-CoA hydrolase,3.1.2.10,All balanced,1,Formyl-CoA + H2O <=> CoA + Formate,C00798 + C00001 <=> C00010 + C00058,C22H36N7O17P3S + H2O <=> C21H36N7O16P3S + CH2O2,-20.4,0.0,All balanced,-4.557,1.29987,0,-13.47694647,-3.22107106800882,4.5501513586,1.087512275,4.550146337,0,-76.26155746,9.353821157,,1,1,-1000,1000,90.0,0.07539997792667011
343,R00522,Oxalate carboxy-lyase,4.1.1.2,All balanced,1,Oxalate <=> Formate + CO2,C00209 <=> C00058 + C00011,C2H2O4 <=> CH2O2 + CO2,-3.7,0.0,All balanced,-5.63,0.866025,0,-17.45723317,-4.17238347102902,4.408239404736,1.053594504,4.408234538,0,-80.24184415,5.373534464,0.0,1,0,0,1000,1.368569144224207,0.0001469524774390515
344,R00524,Formamide amidohydrolase,3.5.1.49,All balanced,1,Formamide + H2O <=> Formate + Ammonia,C00488 + C00001 <=> C00058 + C00014,CH3NO + H2O <=> CH2O2 + NH3,-21.7,0.0,All balanced,-17.823,0.941518,0,-31.63373495,-7.5606524554597,6.197008393752,1.481120553,6.197001551,0,-94.41834594,-8.802967319,,0,0,0,1000,5.759384583250234,2.573879382736772e-12
345,R00525,N-Formyl-L-glutamate amidohydrolase,3.5.1.68,All balanced,1,N-Formyl-L-glutamate + H2O <=> Formate + L-Glutamate,C01045 + C00001 <=> C00058 + C00025,C6H9NO5 + H2O <=> CH2O2 + C5H9NO4,1.0,1.0,All balanced,0.737,0.975521,0,-33.34109772,-7.96872240166632,5.596536989512,1.337604443,5.596530811,0,-96.12570871,-10.51033009,,0,0,0,1000,9.002468458708528,5.285309833286673
346,R00526,N-Formyl-L-aspartate amidohydrolase,3.5.1.8;3.5.1.15,All balanced,1,N-Formyl-L-aspartate + H2O <=> Formate + L-Aspartate,C01044 + C00001 <=> C00058 + C00049,C5H7NO5 + H2O <=> CH2O2 + C4H7NO4,1.0,1.0,All balanced,0.737,0.975521,0,-31.54648461,-7.53979910069766,5.695278745176,1.361204289,5.695272459,0,-94.3310956,-8.715716979,,0,0,0,1000,19.80741629029809,13.32258751732384
347,R00527,S-Formylglutathione hydrolase,3.1.2.12,All balanced,1,S-Formylglutathione + H2O <=> Formate + Glutathione,C01031 + C00001 <=> C00058 + C00051,C11H17N3O7S + H2O <=> CH2O2 + C10H17N3O6S,-20.4,0.0,All balanced,-4.557,1.29987,0,-14.12911079,-3.37694225347474,2.62505105584,0.62740226,2.625048156,0,-76.91372178,8.701656842,,1,1,-1000,1000,5.960308017250331,0.004283747138573711
348,R00529,ATP:sulfate adenylyltransferase,2.7.7.4,All balanced,1,ATP + Sulfate <=> Diphosphate + Adenylyl sulfate,C00002 + C00059 <=> C00013 + C00224,C10H16N5O13P3 + H2SO4 <=> H4P2O7 + C10H14N5O10PS,55.4,2.0,All balanced,12.57,1.01359,0,47.40612917,11.330349308405,1.167851242864,0.279123146,1.167849952,0,-9.670789909,104.4830482,,1,1,-1000,1000,0.5319850904263482,174401366.8841961
349,R00530,ADP:sulfate adenylyltransferase,2.7.7.5,All balanced,1,ADP + Sulfate <=> Orthophosphate + Adenylyl sulfate,C00008 + C00059 <=> C00009 + C00224,C10H15N5O10P2 + H2SO4 <=> H3PO4 + C10H14N5O10PS,62.8,2.0,All balanced,13.996,1.00622,0,58.02273317,13.867781364029,1.198377928616,0.286419199,1.198376606,0,0.945814087,115.0996522,,2,2,-1000,0,0.6744027175003425,10430227045.08321
350,R00531,Adenylylsulfate sulfohydrolase,3.6.2.1,All balanced,1,Adenylyl sulfate + H2O <=> AMP + Sulfate,C00224 + C00001 <=> C00020 + C00059,C10H14N5O10PS + H2O <=> C10H14N5O7P + H2SO4,-92.8,0.0,All balanced,-20.813,1.01359,0,-81.86067202,-19.5651917768121,1.291928687528,0.308778367,1.29192726,0,-144.645283,-59.02990439,,0,0,0,1000,1.524745097590948,3.91451081873803e-15
351,R00532,L-Serine-O-sulfate ammonia-lyase (pyruvate-forming),4.3.1.10,All balanced,1,L-Serine O-sulfate + H2O <=> Pyruvate + Ammonia + Sulfate,C02703 + C00001 <=> C00022 + C00014 + C00059,C3H7NO6S + H2O <=> C3H4O3 + NH3 + H2SO4,1000000.0,1.0,All balanced,-23.823,1.17665,0,130.9138113,31.2891863835678,70710.75629024,16900.27636,70710.67824,1,0.0,0.0,,1,1,-1000,1000,1.48,4.99021887367843e-18
352,R00533,Sulfite:oxygen oxidoreductase,1.8.3.1,All balanced,1,Sulfite + Oxygen + H2O <=> Sulfate + Hydrogen peroxide,C00094 + C00007 + C00001 <=> C00059 + C00027,H2SO3 + O2 + H2O <=> H2SO4 + H2O2,-162.7,0.0,All balanced,-40.6327,1.11803,0,-171.8970498,-41.0844262844988,5.621603726808,1.343595537,5.621597521,0,-228.9739689,-114.8201307,,0,0,0,1000,3.569878967048325,5.025914466916142e-30
353,R00534,D-Glucose 6-sulfate sulfohydrolase,3.1.6.3,All balanced,1,D-Glucose 6-sulfate + H2O <=> D-Glucose + Sulfate,C02827 + C00001 <=> C00031 + C00059,C6H12O9S + H2O <=> C6H12O6 + H2SO4,1000000.0,1.0,All balanced,-16.313,1.00154,0,159.0348243,38.0102772166458,70710.75629024,16900.27636,70710.67824,1,0.0,0.0,,1,1,-1000,1000,0.5319337541283247,5.776449743258186e-13
354,R00535,3'-Phosphoadenylylsulfate:17beta-estradiol 3-sulfotransferase,2.8.2.15,All balanced,1,"3'-Phosphoadenylyl sulfate + Estradiol-17beta <=> Adenosine 3',5'-bisphosphate + Estradiol-17beta 3-sulfate",C00053 + C00951 <=> C00054 + C08357,C10H15N5O13P2S + C18H24O2 <=> C10H15N5O10P2 + C18H24O5S,1000000.0,1.0,All balanced,-4.5,0.23673,0,-288.889235,-69.04626050041,70710.7562484,16900.27635,70710.67818,1,0.0,0.0,,1,1,-1000,1000,0.01790856327966018,8.967964751633969e-06
355,R00536,3'-Phosphoadenylylsulfate:phenolic-steroid sulfotransferase,2.8.2.15,All balanced,1,"3'-Phosphoadenylyl sulfate + 2-Methoxyestrone <=> Adenosine 3',5'-bisphosphate + 2-Methoxyestrone 3-sulfate",C00053 + C05299 <=> C00054 + C08358,C10H15N5O13P2S + C19H24O3 <=> C10H15N5O10P2 + C19H24O6S,1000000.0,1.0,All balanced,-4.5,0.23673,0,-288.2021975,-68.882054415685,70710.7562484,16900.27635,70710.67817,1,0.0,0.0,,1,1,-1000,1000,0.01790856327966018,8.967964751633969e-06
356,R00537,3'-Phosphoadenylylsulfate:phenolic-steroid sulfotransferase,2.8.2.15,All balanced,1,"3'-Phosphoadenylyl sulfate + 2-Methoxy-17beta-estradiol <=> Adenosine 3',5'-bisphosphate + 2-Methoxyestradiol-17beta 3-sulfate",C00053 + C05302 <=> C00054 + C08359,C10H15N5O13P2S + C19H26O3 <=> C10H15N5O10P2 + C19H26O6S,1000000.0,1.0,All balanced,-4.5,0.23673,0,-288.2021975,-68.882054415685,70710.7562484,16900.27635,70710.67817,1,0.0,0.0,,1,1,-1000,1000,0.01790856327966018,8.967964751633969e-06
357,R00548,riboflavin-5-phosphate phosphohydrolase (acid optimum),3.1.3.2,All balanced,1,FMN + H2O <=> Riboflavin + Orthophosphate,C00061 + C00001 <=> C00255 + C00009,C17H21N4O9P + H2O <=> C17H20N4O6 + H3PO4,-1135.8,0.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-27.99242994,-6.69035871023964,5.947592974008,1.421508837,5.947586406,0,-90.77704093,-5.161662309,,0,0,0,1000,18.02229854382846,0.0002226794635119856
358,R00549,ATP:riboflavin 5'-phosphotransferase,2.7.1.26,All balanced,1,ATP + Riboflavin <=> ADP + FMN,C00002 + C00255 <=> C00008 + C00061,C10H16N5O13P3 + C17H20N4O6 <=> C10H15N5O10P2 + C17H21N4O9P,1107.5,2.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,1.594914818,0.381194210990908,5.946207354544,1.421177666,5.94620079,0,-55.48200426,58.6718339,,1,1,-1000,1000,0.08267747373882708,0.1577072904389565
359,R00550,D-Glucose-1-phosphate:riboflavin 5'-phosphotransferase,2.7.1.42,All balanced,1,D-Glucose 1-phosphate + Riboflavin <=> D-Glucose + FMN,C00103 + C00255 <=> C00031 + C00061,C6H13O9P + C17H20N4O6 <=> C6H12O6 + C17H21N4O9P,1114.7,2.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,11.44505582,2.73543701131492,5.997119793704,1.433346031,5.997113173,0,-45.63186326,68.5219749,,1,1,-1000,1000,0.12,11.95339642801049
360,R00551,L-Arginine amidinohydrolase,3.5.3.1,All balanced,1,L-Arginine + H2O <=> L-Ornithine + Urea,C00062 + C00001 <=> C00077 + C00086,C6H14N4O2 + H2O <=> C5H12N2O2 + CH4N2O,15.0,1.0,All balanced,-3.903,1.68444,0,-28.64040142,-6.84522778178852,6.395085313432,1.528462073,6.395078253,0,-91.42501241,-5.809633791,,0,0,0,1000,0.8878473669350198,0.0003690017144069311
361,R00552,L-Arginine iminohydrolase,3.5.3.6,All balanced,1,L-Arginine + H2O <=> L-Citrulline + Ammonia,C00062 + C00001 <=> C00327 + C00014,C6H14N4O2 + H2O <=> C6H13N3O3 + NH3,-13.6,0.0,All balanced,-12.383,1.71492,0,-34.69215715,-8.2916337117929,3.39530717176,0.81149789,3.395303424,0,-97.47676813,-11.86138951,,0,0,0,1000,17.6571057187478,5.851930539918091e-07
362,R00554,ATP:L-arginine Nomega-phosphotransferase,2.7.3.3,All balanced,1,ATP + L-Arginine <=> ADP + L-Arginine phosphate,C00002 + C00062 <=> C00008 + C05945,C10H16N5O13P3 + C6H14N4O2 <=> C10H15N5O10P2 + C6H15N4O5P,7.2,1.0,All balanced,1.93,0.763721,0,6.28485346,1.50211768606076,0.540445351176,0.129169539,0.540444753,0,-50.79206562,63.36177254,,1,1,-1000,1000,21.81128360656242,299.211018378032
363,R00557,"L-arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)",1.14.13.39;1.14.13.165,All balanced,1,2 L-Arginine + 4 Oxygen + 3 NADPH + 3 H+ <=> 2 Nitric oxide + 2 L-Citrulline + 3 NADP+ + 4 H2O,2 C00062 + 4 C00007 + 3 C00005 + 3 C00080 <=> 2 C00533 + 2 C00327 + 3 C00006 + 4 C00001,2 C6H14N4O2 + 4 O2 + 3 C21H30N7O17P3 + 3 H <=> 2 NO + 2 C6H13N3O3 + 3 C21H29N7O17P3 + 4 H2O,1000000.0,3.0,Not balanced: O,Not calculated,Not calculated,Charge imbalanced,-1260.974668,-301.380511500008,15.288858443528,3.654124867,15.28884156,0,-1449.328501,-992.7131483,,0,0,0,1000,0.9529327364509832,8.668047667614128e-222
364,R00558,"L-arginine,NADPH:oxygen oxidoreductase (N-(omega)-hydroxyarginine-forming)",1.14.13.39;1.14.13.165,All balanced,1,L-Arginine + Oxygen + NADPH + H+ <=> N(omega)-Hydroxyarginine + NADP+ + H2O,C00062 + C00007 + C00005 + C00080 <=> C05933 + C00006 + C00001,C6H14N4O2 + O2 + C21H30N7O17P3 + H <=> C6H14N4O3 + C21H29N7O17P3 + H2O,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,4.869565264,1.16385531548758,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.9529327364509832,0.9529327364509832
365,R00559,L-Arginine:oxygen 2-oxidoreductase (decarboxylating),1.13.12.1,All balanced,1,L-Arginine + Oxygen <=> 4-Guanidinobutanamide + CO2 + H2O,C00062 + C00007 <=> C03078 + C00011 + C00001,C6H14N4O2 + O2 <=> C5H12N4O + CO2 + H2O,-452.0,0.0,All balanced,-109.257,1.04269,0,-459.3799579,-109.794566217847,6.73671841948,1.610114345,6.736710981,0,-516.456877,-402.3030388,,0,0,0,1000,4.411785851066444,3.037434275494222e-80
366,R00562,N2-(D-1-carboxyethyl)-L-arginine:NAD+ oxidoreductase (L-arginine-forming),1.5.1.11,All balanced,1,D-Octopine + NAD+ + H2O <=> L-Arginine + Pyruvate + NADH + H+,C04137 + C00003 + C00001 <=> C00062 + C00022 + C00004 + C00080,C9H18N4O4 + C21H28N7O14P2 + H2O <=> C6H14N4O2 + C3H4O3 + C21H29N7O14P2 + H,29.1,1.0,All balanced,9.207,1.51055,0,32.64488924,7.80232439769544,2.960141092984,0.707490701,2.960137826,0,-58.67818129,84.01411641,,1,1,-1000,1000,16.74571743870823,25878786.34987513
367,R00563,"N2-(D-1,3-dicarboxypropyl)-L-arginine:NADP+ oxidoreductase (L-arginine-forming); D-nopaline:NADP+ oxidoreductase (L-arginine-forming)",1.5.1.19,All balanced,1,Nopaline + NADP+ + H2O <=> L-Arginine + 2-Oxoglutarate + NADPH + H+,C01682 + C00006 + C00001 <=> C00062 + C00026 + C00005 + C00080,C11H20N4O6 + C21H29N7O17P3 + H2O <=> C6H14N4O2 + C5H6O5 + C21H30N7O17P3 + H,26.1,1.0,All balanced,9.207,1.51055,0,24.62642371,5.88586302523226,5.820115949848,1.391041097,5.820109523,0,-66.69664681,75.99565088,,1,1,-1000,1000,26.34,54256347.31250355
368,R00565,L-Arginine:glycine amidinotransferase,2.1.4.1,All balanced,1,L-Arginine + Glycine <=> L-Ornithine + Guanidinoacetate,C00062 + C00037 <=> C00077 + C00581,C6H14N4O2 + C2H5NO2 <=> C5H12N2O2 + C3H7N3O2,0.0,1.0,All balanced,0,2,0,-0.334435128,-0.079932002202768,2.960141092984,0.707490701,2.960137826,0,-57.41135421,56.74248395,,1,1,-1000,1000,0.04206049881838973,0.03875720466018921
369,R00566,L-arginine carboxy-lyase (agmatine-forming),4.1.1.19,All balanced,1,L-Arginine <=> Agmatine + CO2,C00062 <=> C00179 + C00011,C6H14N4O2 <=> C5H14N4 + CO2,-21.1,0.0,All balanced,-3.09,0.5417,0,-15.00889659,-3.58721633838954,5.910031975912,1.412531543,5.910025452,0,-77.79350757,7.821871045,,1,1,-1000,1000,0.3188290375704544,0.001688472487883606
370,R00567,arginine racemase,5.1.1.9,All balanced,1,L-Arginine <=> D-Arginine,C00062 <=> C00792,C6H14N4O2 <=> C6H14N4O2,0.0,1.0,All balanced,0,2,0,7.293325767,1.7431486182676,4.944280949472,1.181711508,4.94427549,0,-21.24513377,35.83178531,,1,1,-1000,1000,97.30731175074527,255.1566407280596
371,R00568,CTP aminohydrolase,3.5.4.13,All balanced,1,CTP + H2O <=> UTP + Ammonia,C00063 + C00001 <=> C00075 + C00014,C9H16N3O14P3 + H2O <=> C9H15N2O15P3 + NH3,-25.4,0.0,All balanced,-5.143,1.45906,0,-24.99878488,-5.97485957902928,2.44366879824,0.58405086,2.443666101,0,-87.78339587,-2.168017252,,0,0,0,1000,6.369615373003302,0.0004518737805562959
